0,0,0.0062062,0,0.89638,0,0,0,0,0.096735,0,0,0,0,0,0,0.00040475,0,0,0,0,0,0.00026983,0,0,0,0
0,0,0.45058,0,0.0075758,0,0,0.0079365,0,0.37374,0,0,0,0,0,0,0.16017,0,0,0,0,0,0,0,0,0,0
0,0,0.059085,0,0.18544,0,0,0.000606,0,0.62004,0.039592,0,0,0,0,0,0.075851,0,0.000101,0.014039,0.001919,0.001515,0.001818,0,0,0,0
0,0,0.29567,0,0.043679,0,0,0.01722,0.0021,0.01344,0.12348,0,0,0,0,0,0.50441,0,0,0,0,0,0,0,0,0,0
0,0,0.73747,0,0.00044033,0,0,0.0036107,0,0.17393,0.00017613,0,0,0,0,0,0.08428,0,0,0,0,0,8.8067e-05,0,0,0,0
0.00040883,0,0.032911,0,0.25,0,0,0,0,0.33769,0.066435,0.0010221,0,0,0,0,0.23896,0,0,0.0648,0.0016353,0.00081766,0.0053148,0,0,0,0
0,0,0.25463,0.00091429,0.018971,0,0.00045714,0.024,0,0.51429,0.0025143,0,0,0,0,0,0.18263,0,0,0,0,0,0.0016,0,0,0,0
0.00023471,0,0.016665,0,0.4023,0,0,0,0,0.20667,0.017838,0.00011736,0,0,0,0,0.35125,0,0.00011736,0.0010562,0,0.001643,0.0021124,0,0,0,0
0.0013136,0,0.00065681,0,0.38128,0,0,0,0,0.59475,0,0,0,0,0,0,0.0055829,0,0,0,0,0,0.01642,0,0,0,0
0,0,0.013297,0,0.092056,0,0,0,0,0.27514,0.014661,0,0,0,0,0,0.60382,0,0,0,0,0,0.0010228,0,0,0,0
0,0,8.7796e-05,0,0.00061457,0,0,0,0,0.99464,8.7796e-05,0,0,0,0,0,0.0045654,0,0,0,0,0,0,0,0,0,0
0,0,0.00027525,0,0.91412,0,0,0,0,0.052849,0,0,0,0,0,0,0.030278,0,0,0,0,0,0.0024773,0,0,0,0
0.0010267,0,0.01155,0,0.38501,0,0,0,0,0.3827,0.051848,0.0023101,0,0,0,0,0.10344,0,0.00025667,0.051078,0.00025667,0.00025667,0.010267,0,0,0,0
0.0010844,0,0.37866,0,0.33095,0,0,0,0,0.27955,0.0069399,0,0,0,0,0,0.0013012,0,0,0,0,0,0.0015181,0,0,0,0
0.00034188,0,0.00062678,0,0.78228,0,0,0,0,0.19783,0,0,0,0.0002849,0,0,0.0062678,0,0,0,0,0,0.012365,0,0,0,0
0,0,0.025691,0,0.35763,0,0,4.7488e-05,0,0.29205,0.052807,0,0,0,0,0,0.27125,0,0,4.7488e-05,0,9.4976e-05,0.0003799,0,0,0,0
0,0,0.91125,0,0.023391,0,0,0.00015288,0,0.045865,0.0010702,0,0,0,0,0,0.017887,0,0,0,0,0,0.00022932,0.00015288,0,0,0
0,0,0.74226,0,0.021153,0,0,0.00075548,0,0.22778,0,0,0,0,0,0,0.0075548,0,0,0,0,0,0.00050365,0,0,0,0
0,0,0.0051523,0,0.41756,0,0,0,0,0.56586,0,0,0,0,0,0,0.00089606,0,0,0,0,0,0.010081,0,0.00044803,0,0
0.00029163,0,0.011082,0,0.34529,0,0,0,0,0.24818,0.10994,0,0,0,0,0,0.27501,0,0,0.0072908,0,0.0017498,0.0011665,0,0,0,0
0,0,0.051948,0,0.048237,0,0,0.0018553,0,0.68646,0.012987,0,0,0,0,0,0.18367,0,0,0.011132,0,0,0.0037106,0,0,0,0
0,0,0.25862,0,0.038893,0,0,0.00043946,0,0.53307,0.0037354,0,0,0,0,0,0.16348,0,0,0.0013184,0,0,0.00043946,0,0,0,0
0,0,0.037996,0,0.040845,0,0,0.0030872,0,0.68369,0.0023747,0,0,0,0,0.0014248,0.22726,0,0,0,0,0,0.0033246,0,0,0,0
0,0,0.73904,0,0.0071393,0,0,0.0012309,0,0.16076,0.00049237,0,0,0,0,0,0.090842,0,0,0,0,0,0.00049237,0,0,0,0
0.00021538,0,0.0055998,0,0.6414,0,0,0,0,0.29141,0,0,0,0,0,0,0.0023692,0,0,0,0,0,0.057075,0,0.0019384,0,0
0.00050723,0,0.030941,0,0.23789,0,0,0.00050723,0,0.54071,0.07507,0,0,0,0,0,0.091301,0,0.0010145,0.0040578,0.00025361,0.0043114,0.013188,0,0.00025361,0,0
0,0,0.28286,0,0.15767,0,0,0.11268,0,0.30125,0.0089984,0,0,0,0,0,0.11189,0,0,0,0,0,0.024648,0,0,0,0
0,0,0.86107,0,0.0099906,0,0,0.0068686,0,0.10615,0,0,0,0,0,0,0.015923,0,0,0,0,0,0,0,0,0,0
0.00029044,0,0.00029044,0,0.83503,0,0,0,0,0.13012,0,0,0,0,0,0,0.018008,0,0,0,0,0,0.016265,0,0,0,0
0.00021964,0,0.028333,0,0.19899,0,0,0.0046123,0,0.4608,0.087635,0.0013178,0,0,0,0,0.21436,0,0,0.0032945,0,0.00021964,0.00021964,0,0,0,0
4.8515e-05,0,0.59058,0,0.0035901,0,0,0.0014069,0,0.24413,0.00019406,0,0,0,0,0,0.15991,0,0,0.00014555,0,0,0,0,0,0,0
0,0,0.00034258,0,0.82186,0,0,0.0013703,0,0.079822,0,0,0,0.00034258,0,0,0.090442,0,0,0,0,0,0.0058239,0,0,0,0
0,0,0.045472,0,0.21458,0,0,0.0003758,0,0.44645,0.07779,0,0,0,0,0,0.16234,0,0.0003758,0.024051,0.001879,0.011274,0.015408,0,0,0,0
0.00026261,0,0.0022321,0,0.32616,0,0,0,0,0.66071,0.0001313,0,0,0,0,0,0.0072216,0,0,0,0,0,0.0018382,0,0.0014443,0,0
0.00035655,0,0.00029712,0,0.3222,0,0,0,0,0.66591,0,0,0,0,0,0,0.002377,0,0,0,0,0,0.0088543,0,0,0,0
0,0,0.57624,0,0,0,0,0,0,0.33267,0,0,0,0,0,0,0.091089,0,0,0,0,0,0,0,0,0,0
0.0004008,0,0.0064128,0,0.46192,0,0,0,0,0.51944,0,0,0,0.0002004,0,0,0.0044088,0,0,0,0.0004008,0,0.0062124,0,0.0006012,0,0
0,0,0.16484,0,0.21978,0,0,0,0,0.15934,0.0082418,0,0,0,0,0,0.4478,0,0,0,0,0,0,0,0,0,0
0,0,0.65139,0,0.0051121,0,0,0,0,0.29749,0.0013193,0,0,0,0,0,0.04469,0,0,0,0,0,0,0,0,0,0
0,0,0.037135,0,0.46419,0,0,0,0,0.068966,0.0079576,0,0,0,0,0,0.42175,0,0,0,0,0,0,0,0,0,0
0,0,0.00022952,0,0.00022952,0,0,0,0,0.99839,0,0,0,0,0,0,0.0011476,0,0,0,0,0,0,0,0,0,0
0,0,0.00026261,0,0.42778,0,0,0,0,0.57117,0,0,0,0,0,0,0,0,0,0,0,0,0.00078782,0,0,0,0
0.00054381,0,0.00088369,0,0.56441,0,0,0,0,0.40684,0,0,0,0,0,0,0.014547,0,0,0,0,0,0.01278,0,0,0,0
0,0,0.00022523,0,0.00037538,0,0,0,0,0.99842,0,0,0,0,0,0,0.00075075,0,0,0,0,0,0.00022523,0,0,0,0
0,0,0.5363,0,0.019964,0,0,0.00090744,0,0.25227,0.0036298,0,0,0,0,0,0.18693,0,0,0,0,0,0,0,0,0,0
0,0,0.036697,0,0.13394,0,0,0,0,0.24587,0.0073394,0,0,0,0,0,0.57615,0,0,0,0,0,0,0,0,0,0
0,0,0.54167,0,0.070602,0,0,0.042824,0,0.28819,0.0011574,0,0,0,0,0,0.055556,0,0,0,0,0,0,0,0,0,0
0,0,0.0025761,0,0.00064402,0,0,0,0,0.99597,0.000161,0,0,0,0,0,0.00064402,0,0,0,0,0,0,0,0,0,0
0,0,0.048068,0,0.17928,0,0,0,0,0.44259,0.019939,0,0,0,0,0,0.30728,0,0,0,0,0.0017803,0.00089015,0.00017803,0,0,0
0,0,0,0,0.95174,0,0,0,0,0.042803,0,0,0,0,0,0,0.0019084,0,0,0,0,0,0.0035442,0,0,0,0
0,0,0,0,0.62256,0,0,0,0,0.36133,0,0,0,0,0,0,0.014526,0,0,0,0,0,0.0011348,0,0.00045393,0,0
0,0,0.054899,0.017373,0.054899,0,0,0,0.00069493,0.082001,0.0062543,0,0,0,0,0,0.78388,0,0,0,0,0,0,0,0,0,0
0,0,0.74728,0,0.0012092,0,0,0.0024184,0,0.21403,0,0,0,0,0,0,0.035067,0,0,0,0,0,0,0,0,0,0
0,0,0.0020426,0,0.00085106,0,0,0,0,0.99677,0,0,0,0,0,0,0.00034043,0,0,0,0,0,0,0,0,0,0
0.0001509,0,0.0046024,0,0.23608,0,0,0,0,0.7022,7.5449e-05,0,0,0,0,0,0.020899,0,0,0,7.5449e-05,0,0.032217,0,0.003697,0,0
0,0,0.077703,0,0.074324,0,0,0,0,0.057432,0.033784,0,0,0,0,0,0.75676,0,0,0,0,0,0,0,0,0,0
0,0,0.086747,0,0.11205,0,0,0.027711,0,0.5002,0.026707,0.00060241,0,0,0,0,0.24458,0,0,0,0,0.00060241,0.00080321,0,0,0,0
0,0,0.1071,0,0.23293,0,0,0,0,0.26506,0.0093708,0,0,0,0,0,0.38554,0,0,0,0,0,0,0,0,0,0
0,0,0.00044444,0,0.00088889,0,0,0,0,0.99778,0,0,0,0,0,0,0.00066667,0,0,0,0,0,0.00022222,0,0,0,0
0,0,0.035899,0,0.22958,0,0,0,0,0.50173,0.012213,0.0011103,0,0,0,0,0.21305,0,0,0.00086356,0.00012337,0.005058,0.0003701,0,0,0,0
0.00092989,0,0,0,0.34703,0,0,0,0,0.64776,0,0,0,0,0,0,0.00092989,0,0,0,0,0,0.0033476,0,0,0,0
0,0,0.78707,0,0.0029187,0,0,0.0027797,0,0.18638,0,0,0,0,0,0,0.020848,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.99987,0,0,0,0,0,0,0.00013396,0,0,0,0,0,0,0,0,0,0
0,0,0.040883,0,0.19024,0,0,0,0,0.34321,0.010453,0.0020906,0,0,0,0,0.39837,0,0.00058072,0,0.00034843,0.012776,0.0010453,0,0,0,0
0,0.0017123,0.1524,0,0.058647,0,0.0098459,0.013271,0,0.26199,0.0017123,0,0,0,0,0,0.50043,0,0,0,0,0,0,0,0,0,0
7.776e-05,0,0.0023328,0,0.22107,0,0,0,0,0.76019,7.776e-05,0,0,0,0,0,0.0038103,0,0,0,0,0,0.010575,0,0.0018663,0,0
0.00071829,0,0.019106,0,0.059618,0,0,0,0.00014366,0.90935,0,0,0,0,0,0,0.00028732,0,0,0,0,0,0.010774,0,0,0,0
0,0,0.10597,0,0.017629,0,0,0,0.00019372,0.10577,0.040682,0,0,0,0,0,0.72704,0,0,0,0,0,0.0027121,0,0,0,0
0,0,0.57216,0,0.011912,0,0,0.0034744,0,0.37784,0.0052116,0,0,0,0,0,0.029408,0,0,0,0,0,0,0,0,0,0
0,0,0.15607,0,0.18751,0,0,0,0,0.44497,0.0084487,0,0,0,0,0,0.20207,0,0,0.00070406,0,0.00023469,0,0,0,0,0
0.013096,0,0.19449,0.0060594,0.02932,0,0,0,0.005864,0.060399,0.02502,0,0.0062549,0,0,0,0.65109,0,0,0,0,0,0,0.008405,0,0,0
0,0,0.74653,0,0.0027786,0,0,0.0037048,0,0.17382,0.00092621,0,0,0,0,0,0.072245,0,0,0,0,0,0,0,0,0,0
0,0,0.0023462,0,0.075269,0,0,0,0,0.91262,0,0,0,0,0,0,0.00044388,0,0,0,0,0,0.0093215,0,0,0,0
0.0048309,0,0.0073735,0,0.17239,0,0,0,0,0.67302,0,0,0,0,0,0,0.00076278,0,0,0,0,0,0.064582,0,0.07704,0,0
0,0,0.0017917,0,0.0012798,0,0,0,0,0.98746,0,0,0,0,0,0,0.0094702,0,0,0,0,0,0,0,0,0,0
0,0,0.042654,0,0.16588,0,0,0,0.0047393,0.16588,0.037915,0,0,0,0,0,0.58294,0,0,0,0,0,0,0,0,0,0
0.0007615,0,0.029089,0,0.20027,0,0,0,0,0.42766,0.011422,0.0051782,0,0,0,0,0.29059,0,0.0009138,0.0044167,0.0006092,0.026957,0.0021322,0,0,0,0
0,0,0.0078316,0,0.29858,0,0,0,0,0.66063,0,0,0,0,0,0,0.0062,0,0,0,0,0,0.0097895,0,0.016969,0,0
0,0,0.10172,0.0037441,0.11794,0,0,0.0099844,0,0.09922,0.030577,0,0.010296,0,0,0,0.62184,0,0,0,0,0,0,0,0,0,0.0046802
0,0,0.0081349,0,0.00029581,0,0,0,0,0.93684,0,0,0,0,0,0,0.048366,0,0,0,0,0,0.00636,0,0,0,0
0.00038088,0,0.048181,0,0.17425,0,0,0,0,0.45972,0.028947,0.0026662,0,0,0,0,0.25747,0,0,0.003047,0.00019044,0.019234,0.0059036,0,0,0,0
0,0,0.00069377,0,0.78146,0,0,0,0,0.12668,0,0,0,0,0,0,0.08908,0,0,0,0,0,0.0020813,0,0,0,0
0,0,0.16138,0.0014033,0.093741,0,0,0.0087005,0,0.22593,0.034381,0.0081392,0,0,0,0,0.46492,0,0,0,0,0.0014033,0,0,0,0,0
0,0,0.043858,0,0.0062654,0,0,0.00044753,0,0.92817,0.00044753,0,0,0,0,0,0.02081,0,0,0,0,0,0,0,0,0,0
0,0,0.0019556,0,0.0051683,0,0,0,0,0.99092,0.00013968,0,0,0,0,0,0.0013968,0,0,0,0,0,0.00041905,0,0,0,0
0.0002076,0,0.0519,0,0.27299,0,0,0,0,0.49657,0.034669,0,0,0,0,0,0.13992,0,0,0.0014532,0.0002076,0.0016608,0.0004152,0,0,0,0
0,0,0.0033149,0,0.1558,0,0,0,0,0.66077,0,0,0,0,0,0,0.0035359,0,0,0,0,0,0.017901,0,0.15867,0,0
0,0,0.49663,0,0.10112,0,0,0,0,0.15281,0.053933,0,0,0,0,0,0.13933,0,0,0,0,0,0.05618,0,0,0,0
0,0,0.48427,0,0.022472,0,0,0,0,0.38989,0.0044944,0,0,0,0,0,0.098876,0,0,0,0,0,0,0,0,0,0
0,0,0.00048733,0,0.0012183,0,0,0,0,0.96564,0,0,0,0,0,0,0.032164,0,0,0,0,0,0.00048733,0,0,0,0
0.00012768,0,0.0035751,0,0.57367,0,0,0.00089377,0,0.35815,0,0,0,0,0,0,0.060776,0,0,0,0,0,0.0026813,0,0.00012768,0,0
0,0,0.26502,0,0.028269,0,0,0,0,0.31095,0,0,0,0,0,0,0.39576,0,0,0,0,0,0,0,0,0,0
0,0,0.34875,0,0.0027375,0,0,0,0,0.089789,0,0,0,0,0,0,0.55872,0,0,0,0,0,0,0,0,0,0
0.0001134,0,0.020866,0,0.18394,0,0,0,0,0.58347,0.0057836,0.0010206,0,0,0,0,0.19914,0,0.00034021,0.0019279,0,0.00090724,0.0024949,0,0,0,0
0.00044863,0,0.0069538,0,0.30821,0,0,0,0,0.58928,0.00022432,0,0,0,0,0,0.0078511,0,0,0,0.00022432,0,0.018843,0,0.067968,0,0
0,0,0.67192,0,0.0047319,0,0,0,0,0.30205,0.0039432,0,0,0,0,0,0.01735,0,0,0,0,0,0,0,0,0,0
0,0,0.0029166,0,0.00038888,0,0,0.00019444,0,0.9757,0,0,0,0,0,0,0.020805,0,0,0,0,0,0,0,0,0,0
0,0,0.0367,0,0.21247,0,0,0,0,0.37472,0.030353,0.0027594,0,0,0,0,0.3383,0,0,0.00055188,0,0.0033113,0.00082781,0,0,0,0
0,0,0.0017086,0,0.86362,0,0,0,0,0.071451,0,0,0,0,0,0,0.062597,0,0,0,0,0,0.00062131,0,0,0,0
0,0,0.0002777,0,0.00097195,0,0,0.00097195,0,0.97945,0.00013885,0,0,0,0,0,0.018189,0,0,0,0,0,0,0,0,0,0
0.00011197,0,0.65916,0,0.0012317,0,0,0,0,0.14075,0.00033591,0,0,0,0,0,0.19841,0,0,0,0,0,0,0,0,0,0
0.00058824,0,0.0032353,0,0.53993,0,0,0.0010294,0,0.42691,0,0,0,0,0,0,0.010735,0,0,0,0,0,0.017574,0,0,0,0
0.00049831,0,0.022922,0,0.25334,0,0,0,0,0.38649,0.068069,0.0015946,0,0,0,0,0.18387,0,0.0032888,0.0021925,0.00069763,0.0076739,0.069364,0,0,0,0
0,0,0.00055432,0,0,0,0,0,0,0.99723,0.00013858,0,0,0,0,0,0.0020787,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.8891,0,0,0,0,0.10475,0,0,0,0,0,0,0.0024829,0,0,0,0,0,0.00059116,0,0.003074,0,0
0,0,0.081087,0,0.16402,0,0,0,0,0.49781,0.042156,0,0,0,0,0,0.21493,0,0,0,0,0,0,0,0,0,0
0.00018255,0,0.018437,0,0.59529,0,0,0,0,0.33972,0,0,0,0,0,0,0.045272,0,0,0,0,0,0.0010953,0,0,0,0
0,0,0.0016892,0,0.53326,0,0,0,0,0.42866,0,0,0,0,0,0,0.030016,0,0,0.00012994,0,0,0.0037682,0,0.0024688,0,0
0,0,0.45,0,0.069231,0,0,0,0,0.073077,0.0076923,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
0,0,0.49194,0,0.099462,0,0,0,0,0.13172,0.0053763,0,0,0,0,0,0.27151,0,0,0,0,0,0,0,0,0,0
0,0,0.00084866,0,0.00084866,0,0,0,0,0.98897,0,0,0,0,0,0,0.0093352,0,0,0,0,0,0,0,0,0,0
0,0,0.43077,0,0,0,0,0,0,0.27692,0.061538,0,0,0,0,0,0.23077,0,0,0,0,0,0,0,0,0,0
0,0,0.36481,0,0.0057659,0,0,0,0,0.11657,0.00031167,0,0,0,0,0,0.51254,0,0,0,0,0,0,0,0,0,0
0.00012096,0,0.0024193,0,0.4899,0,0,0,0,0.47333,0,0,0,0,0,0,0.0076207,0,0,0,0,0,0.021289,0,0.0053224,0,0
0,0,0.054713,0,0.14206,0,0,0,0,0.4258,0.063544,0.0030716,0,0,0,0,0.28201,0,0.0007679,0.015934,0,0.0017278,0.010367,0,0,0,0
0.00044137,0,0.028395,0,0.30146,0,0,0,0,0.44976,0.026482,0.00058849,0,0,0,0,0.18802,0,0.00014712,0.0019126,0,0.0027954,0,0,0,0,0
0.00052131,0,0.0015639,0,0.67496,0,0,0,0,0.2978,0,0,0,0,0,0,0.013554,0,0,0,0,0,0.010947,0,0.00065164,0,0
0,0,0.00023491,0,0.0014094,0,0,0.0018793,0,0.98896,0.00023491,0,0,0,0,0,0.0072821,0,0,0,0,0,0,0,0,0,0
0,0,0.018224,0,0.36537,0,0,0,0,0.31856,0.07111,0.00035733,0,0,0,0,0.21029,0,0.0039307,0.0035733,0.00071467,0.0046453,0.003216,0,0,0,0
0,0,0.69442,0,0.0040008,0,0,0.00095256,0,0.29034,0.00019051,0,0,0,0,0,0.010097,0,0,0,0,0,0,0,0,0,0
0.00065471,0,0.002226,0,0.46091,0,0,0,0,0.46877,0.00013094,0,0,0,0,0,0.028676,0,0,0,0,0,0.038628,0,0,0,0
0,0,0.77896,0,0.0045322,0,0,0,0,0.15847,0.0017191,0,0,0,0,0,0.056314,0,0,0,0,0,0,0,0,0,0
0,0,0.0042865,0,0.83666,0,0,0,0,0.12014,0,0,0,0,0,0,0.036774,0,0,0,0,0,0.00090243,0,0.0012408,0,0
0,0,0.075857,0,0.18308,0,0,0,0,0.49818,0.01167,0.0065646,0,0,0,0,0.22465,0,0,0,0,0,0,0,0,0,0
0,0,0.12717,0,0,0,0,0.12139,0,0.72832,0,0,0,0,0,0,0.023121,0,0,0,0,0,0,0,0,0,0
0,0,0.61874,0,0,0,0,0.020505,0,0.34621,0,0,0,0,0,0,0.014545,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.77065,0,0,0.0024219,0,0.16929,0,0,0,0,0,0,0.056188,0,0,0.0012109,0,0,0.00024219,0,0,0,0
0,0,0,0,0.17476,0,0,0,0,0.1068,0.14563,0,0,0,0,0,0.57282,0,0,0,0,0,0,0,0,0,0
0,0,0.018966,0,0.31552,0,0,0,0,0.34655,0.024521,0,0,0,0,0,0.28697,0,0,0,0,0.002682,0.0047893,0,0,0,0
0.00016258,0,0.00032515,0,0.74362,0,0,0,0,0.16192,0.00016258,0,0,0,0,0,0.092505,0,0,0,0,0,0.0006503,0,0.0006503,0,0
0,0,0.84501,0,0.0014053,0,0,0.0062236,0,0.14455,0.00040153,0,0,0,0,0,0.0024092,0,0,0,0,0,0,0,0,0,0
0,0,0.7234,0,0.021277,0,0,0,0,0.17021,0.021277,0,0,0,0,0,0.06383,0,0,0,0,0,0,0,0,0,0
0.00072359,0,0.53353,0,0.0074771,0,0,0.009889,0,0.38664,0.0016884,0,0,0,0,0,0.059575,0,0,0,0,0,0.00048239,0,0,0,0
0.00046157,0,0,0,0.78421,0,0,0,0,0.056312,0,0,0,0.00069236,0,0,0.15717,0,0,0,0,0,0.0011539,0,0,0,0
0.00099486,0,0.00066324,0,0.52794,0,0,0,0,0.14873,0,0,0,0.00016581,0,0,0.31089,0,0,0,0.00016581,0,0.0099486,0,0.00049743,0,0
0,0,0.16895,0,0.017123,0,0,0.40753,0,0.1758,0,0,0,0,0,0,0.23059,0,0,0,0,0,0,0,0,0,0
0,0,0.00016622,0,0.00083112,0,0,0.0039894,0,0.9483,0,0,0,0,0,0,0.046709,0,0,0,0,0,0,0,0,0,0
0.00012276,0,0.002578,0,0.69912,0,0,0,0,0.24282,0.00012276,0,0,0,0,0,0.01203,0,0,0,0,0,0.00049104,0,0.04272,0,0
0,0,0.081158,0,0.21618,0,0,0,0,0.53868,0.018272,0.0061699,0,0,0,0,0.1393,0,0,0,0,0.0002373,0,0,0,0,0
0.00046795,0,0.67337,0,0.0042115,0,0,0.021526,0,0.28334,0.0014038,0,0,0,0,0,0.015676,0,0,0,0,0,0,0,0,0,0
0,0,0.63176,0,0,0,0,0,0,0.36793,0,0,0,0,0,0,0.00030893,0,0,0,0,0,0,0,0,0,0
0.00035562,0,0.0014225,0,0.59922,0,0,0,0,0.37571,0,0,0,0,0,0,0.015825,0,0,0,0,0,0.0069346,0,0.00053343,0,0
0,0,0.36782,0,0.022989,0,0,0.12644,0,0.22989,0.08046,0,0,0,0,0,0.17241,0,0,0,0,0,0,0,0,0,0
0,0,0.45357,0,0.0076849,0,0,0.01601,0,0.36455,0.00048031,0.00048031,0,0,0,0,0.15722,0,0,0,0,0,0,0,0,0,0
0,0,0.0019346,0,0.0022863,0,0,0.00087935,0,0.98224,0,0,0,0,0,0,0.012663,0,0,0,0,0,0,0,0,0,0
0,0,0.025063,0,0.24461,0,0,0,0,0.35945,0.025381,0.0025381,0,0,0,0,0.3309,0,0.00063452,0,0,0.0028553,0.008566,0,0,0,0
0,0,0.54054,0,0.013514,0,0,0.054054,0,0.2027,0.013514,0,0,0,0,0,0.17568,0,0,0,0,0,0,0,0,0,0
